 	density	u_1	u_2	u_3	sigma_11	sigma_12	I1	I2	I3	dI_1	dI_2	dI_3
0.00575	9.28198	0.346877	0.173063	0.394703	-18.3139	-3.0856	-8.6718	-11.219	3.78429	-12.8759	320.925	3.13217	3.21669	1.08038
0.0058	9.30837	0.347494	0.169395	0.390474	-18.3278	-3.03124	-8.60939	-10.986	3.85444	-12.6139	276.854	3.13643	3.227	1.08654
0.00585	9.33271	0.348355	0.164896	0.385024	-18.3437	-2.96328	-8.52953	-10.7823	3.92357	-12.3795	233.839	3.14021	3.23636	1.09223
0.0059	9.35531	0.349435	0.159576	0.378426	-18.3622	-2.8806	-8.42909	-10.6084	3.99253	-12.1725	192.47	3.14355	3.24487	1.09752
0.00595	9.3764	0.350701	0.153445	0.370708	-18.3835	-2.78237	-8.30612	-10.464	4.06182	-11.9918	153.37	3.14648	3.25262	1.10248
0.006	9.39614	0.35213	0.146507	0.361848	-18.4077	-2.66805	-8.15927	-10.348	4.13168	-11.8362	117.187	3.14904	3.25968	1.10712
0.00605	9.4147	0.353703	0.138764	0.351808	-18.4346	-2.53741	-7.98737	-10.259	4.20215	-11.7042	84.5403	3.15125	3.26612	1.1115
0.0061	9.43218	0.355399	0.130234	0.340554	-18.464	-2.39048	-7.78941	-10.1952	4.27315	-11.5936	55.9569	3.15316	3.272	1.11563
0.00615	9.4487	0.357196	0.120953	0.328079	-18.4956	-2.22764	-7.56458	-10.1544	4.3444	-11.5026	31.7998	3.15479	3.27738	1.11954
0.0062	9.46431	0.359067	0.11099	0.31441	-18.5293	-2.04975	-7.31244	-10.1343	4.41547	-11.4287	12.2218	3.15619	3.28231	1.12325
0.00625	9.47906	0.360963	0.100444	0.299607	-18.5647	-1.85821	-7.03303	-10.1326	4.48573	-11.3699	-2.82619	3.15737	3.28683	1.12675
0.0063	9.49292	0.362828	0.0894348	0.28376	-18.6008	-1.65502	-6.72691	-10.1461	4.55432	-11.3237	-13.5946	3.15837	3.29095	1.13005
0.00635	9.50583	0.364616	0.0782435	0.266979	-18.636	-1.44331	-6.3952	-10.1718	4.62022	-11.2874	-20.5323	3.1592	3.29469	1.13312
0.0064	9.51772	0.366282	0.0672432	0.249394	-18.6693	-1.22851	-6.03937	-10.2069	4.68219	-11.259	-24.1244	3.15987	3.29805	1.13596
0.00645	9.52852	0.367796	0.056644	0.231142	-18.7001	-1.01674	-5.66151	-10.2494	4.7391	-11.2372	-24.8411	3.16041	3.30103	1.13854
0.0065	9.53817	0.369141	0.0465919	0.212368	-18.7281	-0.813307	-5.26458	-10.297	4.79011	-11.221	-23.1967	3.16082	3.30362	1.14085
0.00655	9.54666	0.370299	0.0372557	0.193402	-18.7525	-0.622725	-4.85288	-10.3471	4.83469	-11.209	-19.8487	3.16112	3.30585	1.14288
0.0066	9.55398	0.371258	0.0287725	0.174666	-18.7726	-0.448554	-4.43326	-10.3966	4.87258	-11.1998	-15.4863	3.16133	3.30772	1.14463
0.00665	9.56014	0.372025	0.0212405	0.15639	-18.7887	-0.293461	-4.0132	-10.4438	4.90382	-11.1928	-10.5933	3.16146	3.30925	1.14611
0.0067	9.56521	0.372619	0.014729	0.138733	-18.8009	-0.159383	-3.59911	-10.4873	4.9288	-11.1878	-5.51535	3.16153	3.31048	1.14732
0.00675	9.56928	0.373057	0.00926509	0.121886	-18.8095	-0.0475057	-3.19666	-10.5262	4.94812	-11.1843	-0.536821	3.16155	3.31143	1.1483
0.0068	9.57247	0.373363	0.00482229	0.106024	-18.8149	0.0418519	-2.81095	-10.5599	4.96253	-11.1819	4.13049	3.16153	3.31215	1.14907
0.00685	9.57489	0.373556	0.00135603	0.0912849	-18.8174	0.109449	-2.44648	-10.5881	4.97286	-11.1801	8.34158	3.16148	3.31266	1.14965
0.0069	9.57668	0.373655	-0.00118462	0.0777638	-18.8173	0.156913	-2.10689	-10.6108	4.97993	-11.1786	12.0129	3.16142	3.31301	1.15008
