 	density	u_1	u_2	u_3	sigma_11	sigma_12	sigma_13	sigma_22	sigma_23	sigma_33	S 	I1	I2	I3	dI_1	dI_2	dI_3
0.0092	8.9367	0.00291075	-9.53212e-08	2.23427e-07	-0.60509	3.38165e-06	-7.40862e-06	-0.940889	3.97433	-1.33832	0.0588904	3.0115	3.01302	1.0015	

0.0093	8.93379	0.00163507	-4.11373e-08	9.31283e-08	-0.54255	1.46376e-06	-3.10841e-06	-0.903634	3.97	-1.30063	0.0208531	3.01085	3.01171	1.00085	

0.0094	8.93209	0.000897329	-1.73925e-08	3.81295e-08	-0.506232	6.20902e-07	-1.28121e-06	-0.882001	3.96748	-1.27875	0.00705132	3.01047	3.01094	1.00047	

0.0095	8.93113	0.000480847	-7.19948e-09	1.532e-08	-0.485651	2.57979e-07	-5.18342e-07	-0.869742	3.96606	-1.26635	0.00228127	3.01025	3.01051	1.00025	

0.0096	8.93059	0.000251002	-2.91236e-09	6.0276e-09	-0.474278	1.04984e-07	-2.05752e-07	-0.862969	3.96526	-1.2595	0.00070793	3.01013	3.01027	1.00013	

0.0097	8.93031	0.000126433	-1.14122e-09	2.30157e-09	-0.468152	4.19186e-08	-8.02555e-08	-0.859321	3.96484	-1.2558	0.000211949	3.01007	3.01014	1.00007	

0.0098	8.93016	6.04457e-05	-4.25483e-10	8.37842e-10	-0.46493	1.6645e-08	-3.12173e-08	-0.857402	3.96461	-1.25386	6.23857e-05	3.01003	3.01007	1.00003	

0.0099	8.93008	3.09691e-05	-1.77556e-10	3.43975e-10	-0.463378	7.50309e-09	-1.39335e-08	-0.856478	3.96451	-1.25293	2.10375e-05	3.01002	3.01004	1.00002	

